gene_ID,pmid,host_db,has_summary,has_PD
TcCLB.503585.10,19336417,TriTrypDB,,
TcCLB.503585.115,19336417,TriTrypDB,,
TcCLB.503587.10,19336417,TriTrypDB,,
TcCLB.503587.30,22039427,TriTrypDB,,
TcCLB.503587.80,19336417,TriTrypDB,,
TcCLB.503609.24,19336417,TriTrypDB,,
TcCLB.503609.50,22039427,TriTrypDB,,
TcCLB.503609.60,19336417,TriTrypDB,,
TcCLB.503633.11,19336417,TriTrypDB,,
TcCLB.503673.9,16164760,TriTrypDB,,
TcCLB.503699.11,19336417,TriTrypDB,,
TcCLB.503699.19,19336417,TriTrypDB,,
TcCLB.503741.20,19336417,TriTrypDB,,
TcCLB.503827.100,22039427,TriTrypDB,,
TcCLB.503827.20,19336417,TriTrypDB,,
TcCLB.503827.5,19336417,TriTrypDB,,
TcCLB.503827.60,19336417,TriTrypDB,,
TcCLB.504007.20,22039427,TriTrypDB,,
TcCLB.504031.30,19336417,TriTrypDB,,
TcCLB.504031.50,22039427,TriTrypDB,,
TcCLB.504031.60,19336417,TriTrypDB,,
TcCLB.504145.10,22039427,TriTrypDB,,
TcCLB.504201.30,22039427,TriTrypDB,,
TcCLB.504201.40,19336417,TriTrypDB,,
TcCLB.504201.50,19336417,TriTrypDB,,
TcCLB.504313.10,22039427,TriTrypDB,,
TcCLB.504411.30,18039372,TriTrypDB,,
TcCLB.504479.10,22039427,TriTrypDB,,
TcCLB.504587.30,19336417,TriTrypDB,,
TcCLB.504655.9,19336417,TriTrypDB,,
TcCLB.504669.40,19336417,TriTrypDB,,
TcCLB.504737.20,19336417,TriTrypDB,,
TcCLB.504787.30,19336417,TriTrypDB,,
TcCLB.504787.40,22039427,TriTrypDB,,
TcCLB.504787.54,19336417,TriTrypDB,,
TcCLB.504787.70,19336417,TriTrypDB,,
TcCLB.504787.90,19336417,TriTrypDB,,
TcCLB.504975.10,19336417,TriTrypDB,,
TcCLB.505023.40,19336417,TriTrypDB,,
TcCLB.505231.20,22039427,TriTrypDB,,
TcCLB.505479.10,19336417,TriTrypDB,,
TcCLB.505567.31,19336417,TriTrypDB,,
TcCLB.505609.10,22039427,TriTrypDB,,
TcCLB.505609.40,22039427,TriTrypDB,,
TcCLB.505621.10,19336417,TriTrypDB,,
TcCLB.505779.10,22039427,TriTrypDB,,
TcCLB.505779.20,22039427,TriTrypDB,,
TcCLB.505919.11,19336417,TriTrypDB,,
TcCLB.505919.20,22039427,TriTrypDB,,
TcCLB.505949.139,19336417,TriTrypDB,,
TcCLB.505949.169,19336417,TriTrypDB,,
TcCLB.505949.20,19336417,TriTrypDB,,
TcCLB.505949.30,22039427,TriTrypDB,,
TcCLB.505949.50,19336417,TriTrypDB,,
TcCLB.505949.80,19336417,TriTrypDB,,
TcCLB.505975.20,22039427,TriTrypDB,,
TcCLB.505993.30,22039427,TriTrypDB,,
TcCLB.506015.30,19336417,TriTrypDB,,
TcCLB.506023.10,19336417,TriTrypDB,,
TcCLB.506027.10,19336417,TriTrypDB,,
TcCLB.506057.81,19336417,TriTrypDB,,
TcCLB.506067.110,19336417,TriTrypDB,,
TcCLB.506067.140,19336417,TriTrypDB,,
TcCLB.506067.169,19336417,TriTrypDB,,
TcCLB.506067.198,19336417,TriTrypDB,,
TcCLB.506067.240,19336417,TriTrypDB,,
TcCLB.506067.260,19336417,TriTrypDB,,
TcCLB.506067.290,19336417,TriTrypDB,,
TcCLB.506067.300,22039427,TriTrypDB,,
TcCLB.506067.34,19336417,TriTrypDB,,
TcCLB.506067.70,19336417,TriTrypDB,,
TcCLB.506101.10,19336417,TriTrypDB,,
TcCLB.506131.110,19336417,TriTrypDB,,
TcCLB.506131.140,19336417,TriTrypDB,,
TcCLB.506131.170,22039427,TriTrypDB,,
TcCLB.506131.190,19336417,TriTrypDB,,
TcCLB.506131.30,19336417,TriTrypDB,,
TcCLB.506131.5,19336417,TriTrypDB,,
TcCLB.506131.84,19336417,TriTrypDB,,
TcCLB.506133.130,22039427,TriTrypDB,,
TcCLB.506133.140,19336417,TriTrypDB,,
TcCLB.506133.170,19336417,TriTrypDB,,
TcCLB.506133.190,22039427,TriTrypDB,,
TcCLB.506133.207,19336417,TriTrypDB,,
TcCLB.506133.54,19336417,TriTrypDB,,
TcCLB.506133.61,19336417,TriTrypDB,,
TcCLB.506171.60,22039427,TriTrypDB,,
TcCLB.506173.100,19336417,TriTrypDB,,
TcCLB.506173.60,19336417,TriTrypDB,,
TcCLB.506173.70,22039427,TriTrypDB,,
TcCLB.506185.20,19336417,TriTrypDB,,
TcCLB.506187.20,22039427,TriTrypDB,,
TcCLB.506187.50,19336417,TriTrypDB,,
TcCLB.506217.40,22039427,TriTrypDB,,
TcCLB.506245.190,22039427,TriTrypDB,,
TcCLB.506245.200,19336417,TriTrypDB,,
TcCLB.506245.230,19336417,TriTrypDB,,
TcCLB.506245.250,22039427,TriTrypDB,,
TcCLB.506245.264,19336417,TriTrypDB,,
TcCLB.506245.270,19336417,TriTrypDB,,
TcCLB.506245.302,19336417,TriTrypDB,,
TcCLB.506245.41,19336417,TriTrypDB,,
TcCLB.506245.60,22039427,TriTrypDB,,
TcCLB.506245.70,19336417,TriTrypDB,,
TcCLB.506277.10,19336417,TriTrypDB,,
TcCLB.506277.30,19336417,TriTrypDB,,
TcCLB.506307.10,19336417,TriTrypDB,,
TcCLB.506309.100,19336417,TriTrypDB,,
TcCLB.506309.140,19336417,TriTrypDB,,
TcCLB.506309.30,19336417,TriTrypDB,,
TcCLB.506309.40,19336417,TriTrypDB,,
TcCLB.506309.60,22039427,TriTrypDB,,
TcCLB.506309.70,19336417,TriTrypDB,,
TcCLB.506353.10,22039427,TriTrypDB,,
TcCLB.506361.50,19336417,TriTrypDB,,
TcCLB.506361.9,19336417,TriTrypDB,,
TcCLB.506423.10,19336417,TriTrypDB,,
TcCLB.506449.10,22039427,TriTrypDB,,
TcCLB.506451.20,22039427,TriTrypDB,,
TcCLB.506451.80,19336417,TriTrypDB,,
TcCLB.506453.30,19336417,TriTrypDB,,
TcCLB.506589.140,19336417,TriTrypDB,,
TcCLB.506589.89,19336417,TriTrypDB,,
TcCLB.506703.110,19336417,TriTrypDB,,
TcCLB.506703.140,19336417,TriTrypDB,,
TcCLB.506703.20,19336417,TriTrypDB,,
TcCLB.506703.50,19336417,TriTrypDB,,
TcCLB.506703.90,22039427,TriTrypDB,,
TcCLB.506741.100,22039427,TriTrypDB,,
TcCLB.506741.120,19336417,TriTrypDB,,
TcCLB.506741.130,22039427,TriTrypDB,,
TcCLB.506741.140,19336417,TriTrypDB,,
TcCLB.506741.30,19336417,TriTrypDB,,
TcCLB.506741.60,19336417,TriTrypDB,,
TcCLB.506741.90,19336417,TriTrypDB,,
TcCLB.506813.140,22039427,TriTrypDB,,
TcCLB.506813.190,22039427,TriTrypDB,,
TcCLB.506813.211,19336417,TriTrypDB,,
TcCLB.506813.220,22039427,TriTrypDB,,
TcCLB.506813.29,19336417,TriTrypDB,,
TcCLB.506813.80,22039427,TriTrypDB,,
TcCLB.506877.20,19336417,TriTrypDB,,
TcCLB.506877.60,19336417,TriTrypDB,,
TcCLB.506879.10,19336417,TriTrypDB,,
TcCLB.506879.40,19336417,TriTrypDB,,
TcCLB.506879.60,19336417,TriTrypDB,,
TcCLB.506899.30,19336417,TriTrypDB,,
TcCLB.506901.85,19336417,TriTrypDB,,
TcCLB.506909.100,22039427,TriTrypDB,,
TcCLB.506909.140,19336417,TriTrypDB,,
TcCLB.506909.155,19336417,TriTrypDB,,
TcCLB.506909.160,22039427,TriTrypDB,,
TcCLB.506909.90,19336417,TriTrypDB,,
TcCLB.506911.20,19336417,TriTrypDB,,
TcCLB.506911.30,22039427,TriTrypDB,,
TcCLB.506939.10,19336417,TriTrypDB,,
TcCLB.506939.110,19336417,TriTrypDB,,
TcCLB.506939.120,22039427,TriTrypDB,,
TcCLB.506939.180,19336417,TriTrypDB,,
TcCLB.506939.50,19336417,TriTrypDB,,
TcCLB.507125.10,22039427,TriTrypDB,,
TcCLB.507173.30,19336417,TriTrypDB,,
TcCLB.507185.26,19336417,TriTrypDB,,
TcCLB.507217.30,19336417,TriTrypDB,,
TcCLB.507217.60,19336417,TriTrypDB,,
TcCLB.507231.30,19336417,TriTrypDB,,
TcCLB.507255.20,22039427,TriTrypDB,,
TcCLB.507265.15,32428081,TriTrypDB,,
TcCLB.507295.20,19336417,TriTrypDB,,
TcCLB.507295.50,19336417,TriTrypDB,,
TcCLB.507313.20,22039427,TriTrypDB,,
TcCLB.507357.100,22039427,TriTrypDB,,
TcCLB.507357.90,19336417,TriTrypDB,,
TcCLB.507359.20,20957201,TriTrypDB,,
TcCLB.507411.10,22039427,TriTrypDB,,
TcCLB.507427.10,22039427,TriTrypDB,,
TcCLB.507437.10,19336417,TriTrypDB,,
TcCLB.507471.20,19336417,TriTrypDB,,
TcCLB.507473.30,22039427,TriTrypDB,,
TcCLB.507487.20,19336417,TriTrypDB,,
TcCLB.507523.60,19336417,TriTrypDB,,
TcCLB.507523.70,22039427,TriTrypDB,,
TcCLB.507523.80,19336417,TriTrypDB,,
TcCLB.507579.10,19336417,TriTrypDB,,
TcCLB.507653.20,22039427,TriTrypDB,,
TcCLB.507679.60,19336417,TriTrypDB,,
TcCLB.507729.50,19336417,TriTrypDB,,
TcCLB.507731.10,19336417,TriTrypDB,,
TcCLB.507745.10,19336417,TriTrypDB,,
TcCLB.507819.30,22039427,TriTrypDB,,
TcCLB.507821.10,22039427,TriTrypDB,,
TcCLB.507821.130,22039427,TriTrypDB,,
TcCLB.507833.10,19336417,TriTrypDB,,
TcCLB.508011.110,19336417,TriTrypDB,,
TcCLB.508011.20,19336417,TriTrypDB,,
TcCLB.508013.10,19336417,TriTrypDB,,
TcCLB.508013.110,19336417,TriTrypDB,,
TcCLB.508013.40,22039427,TriTrypDB,,
TcCLB.508023.100,22039427,TriTrypDB,,
TcCLB.508033.39,19336417,TriTrypDB,,
TcCLB.508033.69,19336417,TriTrypDB,,
TcCLB.508055.30,22039427,TriTrypDB,,
TcCLB.508057.20,19336417,TriTrypDB,,
TcCLB.508071.60,19336417,TriTrypDB,,
TcCLB.508253.10,19336417,TriTrypDB,,
TcCLB.508289.70,19336417,TriTrypDB,,
TcCLB.508289.9,19336417,TriTrypDB,,
TcCLB.508291.10,19336417,TriTrypDB,,
TcCLB.508293.140,19336417,TriTrypDB,,
TcCLB.508293.27,19336417,TriTrypDB,,
TcCLB.508293.44,19336417,TriTrypDB,,
TcCLB.508293.60,22039427,TriTrypDB,,
TcCLB.508293.80,19336417,TriTrypDB,,
TcCLB.508295.40,19336417,TriTrypDB,,
TcCLB.508309.10,19336417,TriTrypDB,,
TcCLB.508311.31,19336417,TriTrypDB,,
TcCLB.508313.114,19336417,TriTrypDB,,
TcCLB.508313.140,19336417,TriTrypDB,,
TcCLB.508313.30,19336417,TriTrypDB,,
TcCLB.508327.10,19336417,TriTrypDB,,
TcCLB.508359.20,19336417,TriTrypDB,,
TcCLB.508359.80,19336417,TriTrypDB,,
TcCLB.508451.5,19336417,TriTrypDB,,
TcCLB.508451.60,22039427,TriTrypDB,,
TcCLB.508453.10,19336417,TriTrypDB,,
TcCLB.508481.10,22039427,TriTrypDB,,
TcCLB.508481.20,19336417,TriTrypDB,,
TcCLB.508485.10,22039427,TriTrypDB,,
TcCLB.508509.11,19336417,TriTrypDB,,
TcCLB.508509.51,19336417,TriTrypDB,,
TcCLB.508511.10,19336417,TriTrypDB,,
TcCLB.508511.40,19336417,TriTrypDB,,
TcCLB.508581.10,22039427,TriTrypDB,,
TcCLB.508581.40,22039427,TriTrypDB,,
TcCLB.508615.10,19336417,TriTrypDB,,
TcCLB.508627.40,22039427,TriTrypDB,,
TcCLB.508633.20,22039427,TriTrypDB,,
TcCLB.508633.30,19336417,TriTrypDB,,
TcCLB.508697.10,22039427,TriTrypDB,,
TcCLB.508745.20,19336417,TriTrypDB,,
TcCLB.508745.30,22039427,TriTrypDB,,
TcCLB.508745.70,19336417,TriTrypDB,,
TcCLB.508747.5,19336417,TriTrypDB,,
TcCLB.508747.59,19336417,TriTrypDB,,
TcCLB.508753.10,19336417,TriTrypDB,,
TcCLB.508753.20,22039427,TriTrypDB,,
TcCLB.508759.10,19336417,TriTrypDB,,
TcCLB.508759.20,22039427,TriTrypDB,,
TcCLB.508759.40,19336417,TriTrypDB,,
TcCLB.508759.60,19336417,TriTrypDB,,
TcCLB.508761.110,22039427,TriTrypDB,,
TcCLB.508761.150,19336417,TriTrypDB,,
TcCLB.508761.174,19336417,TriTrypDB,,
TcCLB.508761.190,19336417,TriTrypDB,,
TcCLB.508761.240,19336417,TriTrypDB,,
TcCLB.508761.270,19336417,TriTrypDB,,
TcCLB.508761.30,19336417,TriTrypDB,,
TcCLB.508761.40,22039427,TriTrypDB,,
TcCLB.508761.70,19336417,TriTrypDB,,
TcCLB.508761.9,19336417,TriTrypDB,,
TcCLB.508761.90,19336417,TriTrypDB,,
TcCLB.508789.120,22039427,TriTrypDB,,
TcCLB.508789.150,19336417,TriTrypDB,,
TcCLB.508789.204,19336417,TriTrypDB,,
TcCLB.508789.80,19336417,TriTrypDB,,
TcCLB.508935.10,22039427,TriTrypDB,,
TcCLB.508939.30,19336417,TriTrypDB,,
TcCLB.509075.40,19336417,TriTrypDB,,
TcCLB.509075.50,22039427,TriTrypDB,,
TcCLB.509185.30,22039427,TriTrypDB,,
TcCLB.509187.10,22039427,TriTrypDB,,
TcCLB.509275.20,19336417,TriTrypDB,,
TcCLB.509281.20,22039427,TriTrypDB,,
TcCLB.509325.10,19336417,TriTrypDB,,
TcCLB.509369.81,19336417,TriTrypDB,,
TcCLB.509373.30,19336417,TriTrypDB,,
TcCLB.509411.10,22039427,TriTrypDB,,
TcCLB.509419.120,19336417,TriTrypDB,,
TcCLB.509419.131,22039427,TriTrypDB,,
TcCLB.509419.140,19336417,TriTrypDB,,
TcCLB.509419.150,19336417,TriTrypDB,,
TcCLB.509419.190,19336417,TriTrypDB,,
TcCLB.509419.20,19336417,TriTrypDB,,
TcCLB.509419.40,22039427,TriTrypDB,,
TcCLB.509419.49,19336417,TriTrypDB,,
TcCLB.509419.70,22039427,TriTrypDB,,
TcCLB.509419.80,19336417,TriTrypDB,,
TcCLB.509419.90,22039427,TriTrypDB,,
TcCLB.509427.10,22039427,TriTrypDB,,
TcCLB.509477.10,19336417,TriTrypDB,,
TcCLB.509529.40,22039427,TriTrypDB,,
TcCLB.509533.10,22039427,TriTrypDB,,
TcCLB.509549.10,22039427,TriTrypDB,,
TcCLB.509549.20,19336417,TriTrypDB,,
TcCLB.509685.40,22039427,TriTrypDB,,
TcCLB.509785.50,22039427,TriTrypDB,,
TcCLB.509811.18,19336417,TriTrypDB,,
TcCLB.509905.150,22039427,TriTrypDB,,
TcCLB.509905.170,22039427,TriTrypDB,,
TcCLB.509905.180,19336417,TriTrypDB,,
TcCLB.509905.200,22039427,TriTrypDB,,
TcCLB.509947.20,19336417,TriTrypDB,,
TcCLB.510085.10,19336417,TriTrypDB,,
TcCLB.510085.60,19336417,TriTrypDB,,
TcCLB.510093.20,22039427,TriTrypDB,,
TcCLB.510095.20,22039427,TriTrypDB,,
TcCLB.510111.20,22039427,TriTrypDB,,
TcCLB.510115.30,22039427,TriTrypDB,,
TcCLB.510139.10,19336417,TriTrypDB,,
TcCLB.510411.10,22039427,TriTrypDB,,
TcCLB.510457.10,19336417,TriTrypDB,,
TcCLB.510459.20,19336417,TriTrypDB,,
TcCLB.510461.30,19336417,TriTrypDB,,
TcCLB.510463.120,19336417,TriTrypDB,,
TcCLB.510463.140,19336417,TriTrypDB,,
TcCLB.510463.150,19336417,TriTrypDB,,
TcCLB.510463.200,19336417,TriTrypDB,,
TcCLB.510463.240,19336417,TriTrypDB,,
TcCLB.510463.259,19336417,TriTrypDB,,
TcCLB.510463.90,19336417,TriTrypDB,,
TcCLB.510465.100,22039427,TriTrypDB,,
TcCLB.510465.110,19336417,TriTrypDB,,
TcCLB.510465.140,19336417,TriTrypDB,,
TcCLB.510465.24,19336417,TriTrypDB,,
TcCLB.510465.40,19336417,TriTrypDB,,
TcCLB.510465.74,19336417,TriTrypDB,,
TcCLB.510469.10,19336417,TriTrypDB,,
TcCLB.510475.100,19336417,TriTrypDB,,
TcCLB.510475.120,19336417,TriTrypDB,,
TcCLB.510475.51,19336417,TriTrypDB,,
TcCLB.510477.100,19336417,TriTrypDB,,
TcCLB.510477.80,19336417,TriTrypDB,,
TcCLB.510495.20,19336417,TriTrypDB,,
TcCLB.510497.100,19336417,TriTrypDB,,
TcCLB.510497.114,19336417,TriTrypDB,,
TcCLB.510497.40,22039427,TriTrypDB,,
TcCLB.510497.50,19336417,TriTrypDB,,
TcCLB.510503.50,22039427,TriTrypDB,,
TcCLB.510503.89,19336417,TriTrypDB,,
TcCLB.510537.50,19336417,TriTrypDB,,
TcCLB.510539.10,19336417,TriTrypDB,,
TcCLB.510543.70,22039427,TriTrypDB,,
TcCLB.510545.30,19336417,TriTrypDB,,
TcCLB.510547.14,19336417,TriTrypDB,,
TcCLB.510583.114,19336417,TriTrypDB,,
TcCLB.510583.130,19336417,TriTrypDB,,
TcCLB.510583.180,19336417,TriTrypDB,,
TcCLB.510583.209,19336417,TriTrypDB,,
TcCLB.510583.34,19336417,TriTrypDB,,
TcCLB.510583.74,19336417,TriTrypDB,,
TcCLB.510803.15,19336417,TriTrypDB,,
TcCLB.510805.30,19336417,TriTrypDB,,
TcCLB.510807.50,19336417,TriTrypDB,,
TcCLB.510809.20,19336417,TriTrypDB,,
TcCLB.510907.10,22039427,TriTrypDB,,
TcCLB.510917.9,19336417,TriTrypDB,,
TcCLB.510921.30,19336417,TriTrypDB,,
TcCLB.510933.10,22039427,TriTrypDB,,
TcCLB.510933.160,19336417,TriTrypDB,,
TcCLB.510933.20,19336417,TriTrypDB,,
TcCLB.510933.80,22039427,TriTrypDB,,
TcCLB.510933.90,19336417,TriTrypDB,,
TcCLB.510949.10,18039372,TriTrypDB,,
TcCLB.511057.30,19336417,TriTrypDB,,
TcCLB.511057.40,22039427,TriTrypDB,,
TcCLB.511057.60,19336417,TriTrypDB,,
TcCLB.511061.20,19336417,TriTrypDB,,
TcCLB.511061.40,22039427,TriTrypDB,,
TcCLB.511061.51,19336417,TriTrypDB,,
TcCLB.511063.11,19336417,TriTrypDB,,
TcCLB.511063.110,19336417,TriTrypDB,,
TcCLB.511063.130,19336417,TriTrypDB,,
TcCLB.511063.40,22039427,TriTrypDB,,
TcCLB.511077.110,19336417,TriTrypDB,,
TcCLB.511077.60,19336417,TriTrypDB,,
TcCLB.511079.100,19336417,TriTrypDB,,
TcCLB.511079.25,19336417,TriTrypDB,,
TcCLB.511079.60,19336417,TriTrypDB,,
TcCLB.511081.10,19336417,TriTrypDB,,
TcCLB.511081.41,19336417,TriTrypDB,,
TcCLB.511081.60,19336417,TriTrypDB,,
TcCLB.511083.30,19336417,TriTrypDB,,
TcCLB.511083.39,19336417,TriTrypDB,,
TcCLB.511087.10,19336417,TriTrypDB,,
TcCLB.511089.10,19336417,TriTrypDB,,
TcCLB.511089.130,19336417,TriTrypDB,,
TcCLB.511089.140,19336417,TriTrypDB,,
TcCLB.511089.19,19336417,TriTrypDB,,
TcCLB.511089.30,19336417,TriTrypDB,,
TcCLB.511089.70,19336417,TriTrypDB,,
TcCLB.511089.80,22039427,TriTrypDB,,
TcCLB.511089.90,19336417,TriTrypDB,,
TcCLB.511091.9,19336417,TriTrypDB,,
TcCLB.511095.20,19336417,TriTrypDB,,
TcCLB.511095.5,19336417,TriTrypDB,,
TcCLB.511099.140,19336417,TriTrypDB,,
TcCLB.511099.190,19336417,TriTrypDB,,
TcCLB.511099.220,19336417,TriTrypDB,,
TcCLB.511099.30,19336417,TriTrypDB,,
TcCLB.511099.84,19336417,TriTrypDB,,
TcCLB.511117.30,22039427,TriTrypDB,,
TcCLB.511117.60,19336417,TriTrypDB,,
TcCLB.511147.10,19336417,TriTrypDB,,
TcCLB.511149.140,19336417,TriTrypDB,,
TcCLB.511149.180,22039427,TriTrypDB,,
TcCLB.511149.190,19336417,TriTrypDB,,
TcCLB.511149.4,19336417,TriTrypDB,,
TcCLB.511149.60,19336417,TriTrypDB,,
TcCLB.511183.103,19336417,TriTrypDB,,
TcCLB.511183.190,22039427,TriTrypDB,,
TcCLB.511183.200,19336417,TriTrypDB,,
TcCLB.511183.230,22039427,TriTrypDB,,
TcCLB.511183.260,19336417,TriTrypDB,,
TcCLB.511183.280,19336417,TriTrypDB,,
TcCLB.511183.360,19336417,TriTrypDB,,
TcCLB.511183.40,19336417,TriTrypDB,,
TcCLB.511183.400,22039427,TriTrypDB,,
TcCLB.511183.420,19336417,TriTrypDB,,
TcCLB.511183.430,22039427,TriTrypDB,,
TcCLB.511183.530,19336417,TriTrypDB,,
TcCLB.511183.560,19336417,TriTrypDB,,
TcCLB.511183.60,22039427,TriTrypDB,,
TcCLB.511183.80,19336417,TriTrypDB,,
TcCLB.511185.100,19336417,TriTrypDB,,
TcCLB.511185.120,19336417,TriTrypDB,,
TcCLB.511185.80,22039427,TriTrypDB,,
TcCLB.511219.40,22039427,TriTrypDB,,
TcCLB.511221.50,19336417,TriTrypDB,,
TcCLB.511221.60,22039427,TriTrypDB,,
TcCLB.511373.10,19336417,TriTrypDB,,
TcCLB.511373.30,19336417,TriTrypDB,,
TcCLB.511377.30,19336417,TriTrypDB,,
TcCLB.511449.10,19336417,TriTrypDB,,
TcCLB.511449.119,19336417,TriTrypDB,,
TcCLB.511449.30,19336417,TriTrypDB,,
TcCLB.511449.70,22039427,TriTrypDB,,
TcCLB.511449.80,19336417,TriTrypDB,,
TcCLB.511451.30,19336417,TriTrypDB,,
TcCLB.511451.59,19336417,TriTrypDB,,
TcCLB.511451.80,22039427,TriTrypDB,,
TcCLB.511451.90,19336417,TriTrypDB,,
TcCLB.511547.10,19336417,TriTrypDB,,
TcCLB.511547.14,19336417,TriTrypDB,,
TcCLB.511547.20,22039427,TriTrypDB,,
TcCLB.511551.10,22039427,TriTrypDB,,
TcCLB.511779.60,22039427,TriTrypDB,,
LmjF.01.0100,34385330,TriTrypDB,,
LmjF.01.0220,20614016,TriTrypDB,,
LmjF.01.0450,21819459,TriTrypDB,,
LmjF.01.0750,16164760,TriTrypDB,,
LmjF.02.0010,12604613,TriTrypDB,,
LmjF.02.0120,20382188,TriTrypDB,,
LmjF.02.0160,16464509,TriTrypDB,,
LmjF.02.0170,16464509,TriTrypDB,,
LmjF.02.0180,16272216,TriTrypDB,,
LmjF.02.0190,16464509,TriTrypDB,,
LmjF.02.0200,16464509,TriTrypDB,,
LmjF.02.0210,16464509,TriTrypDB,,
LmjF.02.0220,16272216,TriTrypDB,,
LmjF.02.0230,16464509,TriTrypDB,,
LmjF.02.0290,16164760,TriTrypDB,,
LmjF.02.0300,17030997,TriTrypDB,,
LmjF.02.0330,34385330,TriTrypDB,,
LmjF.02.0360,16164760,TriTrypDB,,
LmjF.02.0500,18364711,TriTrypDB,,
LmjF.02.0650,30415698,TriTrypDB,,
LmjF.02.0740,20039100,TriTrypDB,,
LmjF.03.0080,15819633,TriTrypDB,,
LmjF.03.0160,17030997,TriTrypDB,,
LmjF.03.0210,16164760,TriTrypDB,,
LmjF.03.0510,18039372,TriTrypDB,,
LmjF.03.0780,16164760,TriTrypDB,,
LmjF.04.0440,16164760,TriTrypDB,,
LmjF.04.0560,18039372,TriTrypDB,,
LmjF.04.0580,11420108,TriTrypDB,,
LmjF.04.0840,18039372,TriTrypDB,,
LmjF.04.1000,29244877,TriTrypDB,,
LmjF.04.1160,16569701,TriTrypDB,,
LmjF.05.0030,16112905,TriTrypDB,,
LmjF.05.0100,18039372,TriTrypDB,,
LmjF.05.0130,16164760,TriTrypDB,,
LmjF.05.0350,7935607,TriTrypDB,,
LmjF.05.0390,16164760,TriTrypDB,,
LmjF.05.0540,20592024,TriTrypDB,,
LmjF.05.0550,16164760,TriTrypDB,,
LmjF.05.0720,18039372,TriTrypDB,,
LmjF.05.0970,12419809,TriTrypDB,,
LmjF.05.1170,20382188,TriTrypDB,,
LmjF.05.1190,32675283,TriTrypDB,,
LmjF.05.snoRNA0063,17189491,TriTrypDB,,
LmjF.05.snoRNA0064,17189491,TriTrypDB,,
LmjF.05.snoRNA0065,17189491,TriTrypDB,,
LmjF.05.snoRNA0066,17189491,TriTrypDB,,
LmjF.05.snoRNA0067,17189491,TriTrypDB,,
LmjF.05.snoRNA0068,17189491,TriTrypDB,,
LmjF.05.snoRNA0069,17189491,TriTrypDB,,
LmjF.05.snoRNA0070,17189491,TriTrypDB,,
LmjF.05.snoRNA0071,17189491,TriTrypDB,,
LmjF.05.snoRNA0072,17189491,TriTrypDB,,
LmjF.05.snoRNA0073,17189491,TriTrypDB,,
LmjF.05.snoRNA0074,17189491,TriTrypDB,,
LmjF.05.snoRNA0075,17189491,TriTrypDB,,
LmjF.05.snoRNA0076,17189491,TriTrypDB,,
LmjF.05.snoRNA0077,17189491,TriTrypDB,,
LmjF.05.snoRNA0078,17189491,TriTrypDB,,
LmjF.05.snoRNA0079,17189491,TriTrypDB,,
LmjF.05.snoRNA0080,17189491,TriTrypDB,,
LmjF.05.snoRNA0081,17189491,TriTrypDB,,
LmjF.05.snoRNA0082,17189491,TriTrypDB,,
LmjF.05.snoRNA0083,17189491,TriTrypDB,,
LmjF.05.snoRNA0084,17189491,TriTrypDB,,
LmjF.05.snoRNA0085,17189491,TriTrypDB,,
LmjF.05.snoRNA0086,17189491,TriTrypDB,,
LmjF.05.snoRNA0087,17189491,TriTrypDB,,
LmjF.05.snoRNA0088,17189491,TriTrypDB,,
LmjF.05.snoRNA0089,17189491,TriTrypDB,,
LmjF.05.snoRNA0090,17189491,TriTrypDB,,
LmjF.05.snoRNA0091,17189491,TriTrypDB,,
LmjF.05.snoRNA0092,17189491,TriTrypDB,,
LmjF.05.snoRNA0093,17189491,TriTrypDB,,
LmjF.06.0080,17030997,TriTrypDB,,
LmjF.06.0090,23638200,TriTrypDB,,
LmjF.06.0100,17030997,TriTrypDB,,
LmjF.06.0120,20614016,TriTrypDB,,
LmjF.06.0310,18796316,TriTrypDB,,
LmjF.06.0640,16164760,TriTrypDB,,
LmjF.06.0730,19497128,TriTrypDB,,
LmjF.06.0770,18840477,TriTrypDB,,
LmjF.06.0820,17026746,TriTrypDB,,
LmjF.06.0870,25294169,TriTrypDB,,
LmjF.07.0160,16164760,TriTrypDB,,
LmjF.07.0170,16164760,TriTrypDB,,
LmjF.07.0250,16164760,TriTrypDB,,
LmjF.07.0430,20145708,TriTrypDB,,
LmjF.07.0440,20145708,TriTrypDB,,
LmjF.07.0520,17026746,TriTrypDB,,
LmjF.07.0640,25539953,TriTrypDB,,
LmjF.07.0670,17026746,TriTrypDB,,
LmjF.07.0690,16164760,TriTrypDB,,
LmjF.07.0780,30506377,TriTrypDB,,
LmjF.07.0805,22676716,TriTrypDB,,
LmjF.07.0880,16164760,TriTrypDB,,
LmjF.07.0900,16164760,TriTrypDB,,
LmjF.07.1090,16403015,TriTrypDB,,
LmjF.07.1110,30415698,TriTrypDB,,
LmjF.07.1160,17319943,TriTrypDB,,
LmjF.07.1170,12604613,TriTrypDB,,
LmjF.08.0010,18252798,TriTrypDB,,
LmjF.08.0030,17026746,TriTrypDB,,
LmjF.08.0100,18039372,TriTrypDB,,
LmjF.08.0200,20011126,TriTrypDB,,
LmjF.08.0930,16164760,TriTrypDB,,
LmjF.08.1010,18639590,TriTrypDB,,
LmjF.08.1200,21465610,TriTrypDB,,
LmjF.08.1228,16164760,TriTrypDB,,
LmjF.08.1280,16164760,TriTrypDB,,
LmjF.09.0040,12364327,TriTrypDB,,
