pmid,gene_id,paper_available,alias_in_text,Summary,generatePDs,verifyPDs
15840815,Tb927_06_v4.snoRNA.0028,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0020,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0004,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0052,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0063,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0044,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0105,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0010,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0080:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0023,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0037,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0082,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0053:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0058,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0104,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0064,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0023,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0064:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0002:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0031:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0074:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0079:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0060,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0019,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0034,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0030,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0055:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0078,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0078:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0062,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0018,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0039:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0067:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0061:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0040,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0029,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0079,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0035,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0109,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0009:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0005:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0096,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0023,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0003,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0016,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0008:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0020,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0042,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0097,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0081,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0120,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0073:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0031,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0016,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0070:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0114,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0086,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0001,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0001,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0083,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0005,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0012:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0071:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0111,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0029,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0021:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0032,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0051:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0019,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0009,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0074,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0116,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0017,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0081:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0013,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0068:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0056:snoRNA,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0036,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0053,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0107,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0010:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0026,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0100,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0115,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0032:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0036:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0044,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0072:snoRNA,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0028,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0012,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0039,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0012,False,False,False,False,False
