pmid,gene_ID,host_db
28842684,PGAL8A_00518000,PlasmoDB
28842684,PocGH01_14029700,PlasmoDB
28842684,PRCDC_0710700,PlasmoDB
28842684,PmUG01_14038400,PlasmoDB
28842684,PRELSG_1419500,PlasmoDB
28842684,PVP01_1422500,PlasmoDB
28842684,PY17X_1421700,PlasmoDB
28851850,TGME49_310670,ToxoDB
28851851,PCHAS_0609500,PlasmoDB
28851851,PF3D7_1209300,PlasmoDB
28851851,PBANKA_0607700,PlasmoDB
28851851,PKNH_1309200,PlasmoDB
28851851,PGAL8A_00312800,PlasmoDB
28851851,PocGH01_13019200,PlasmoDB
28851851,PRCDC_1208600,PlasmoDB
28851851,PmUG01_13019200,PlasmoDB
28851851,PRELSG_1101700,PlasmoDB
28851851,PVP01_1308400,PlasmoDB
28851851,PY17X_0610200,PlasmoDB
28851956,PBANKA_0809400,PlasmoDB
28864420,PCHAS_1333500,PlasmoDB
28864420,PBANKA_1328900,PlasmoDB
28864420,PY17X_1333600,PlasmoDB
28874473,AN9517,FungiDB
28883073,Afu1g14070,FungiDB
28893907,PCHAS_0501900,PlasmoDB
28893907,PF3D7_1017500,PlasmoDB
28893907,PBANKA_0501800,PlasmoDB
28893907,PKNH_0601700,PlasmoDB
28893907,PRCDC_1016900,PlasmoDB
28893907,PVP01_0602700,PlasmoDB
28893907,PY17X_0502800,PlasmoDB
28916755,PCHAS_0810700,PlasmoDB
28916755,PF3D7_0909200,PlasmoDB
28916755,PKNH_0707200,PlasmoDB
28916755,PGAL8A_00422000,PlasmoDB
28916755,PocGH01_07016700,PlasmoDB
28916755,PRCDC_0907300,PlasmoDB
28916755,PmUG01_07020800,PlasmoDB
28916755,PRELSG_0706600,PlasmoDB
28916755,PVP01_0707700,PlasmoDB
28916755,PY17X_0813700,PlasmoDB
28922424,PBANKA_1321700,PlasmoDB
28978649,PCHAS_0501900,PlasmoDB
28978649,PF3D7_1017500,PlasmoDB
28978649,PBANKA_0501800,PlasmoDB
28978649,PKNH_0601700,PlasmoDB
28978649,PGAL8A_00476500,PlasmoDB
28978649,PocGH01_06010600,PlasmoDB
28978649,PRCDC_1016900,PlasmoDB
28978649,PmUG01_00050600,PlasmoDB
28978649,PRELSG_0600900,PlasmoDB
28978649,PVP01_0602700,PlasmoDB
28978649,PY17X_0502800,PlasmoDB
28983103,PCHAS_1130300,PlasmoDB
28983103,PF3D7_1354200,PlasmoDB
28983103,PBANKA_1130800,PlasmoDB
28983103,PKNH_1117600,PlasmoDB
28983103,PGAL8A_00160600,PlasmoDB
28983103,PocGH01_11025300,PlasmoDB
28983103,PRCDC_1353200,PlasmoDB
28983103,PmUG01_11031600,PlasmoDB
28983103,PRELSG_1116200,PlasmoDB
28983103,PVP01_1117600,PlasmoDB
28983103,PY17X_1132200,PlasmoDB
28985225,PCHAS_0203000,PlasmoDB
28985225,PCHAS_1014400,PlasmoDB
28985225,PCHAS_1014700,PlasmoDB
28985225,PF3D7_0109000,PlasmoDB
28985225,PF3D7_1355600,PlasmoDB
28985225,PF3D7_1430800,PlasmoDB
28985225,PF3D7_1431100,PlasmoDB
28985225,PBANKA_1013600,PlasmoDB
28985225,PBANKA_1013900,PlasmoDB
28985225,PKNH_0204800,PlasmoDB
28985225,PKNH_1115900,PlasmoDB
28985225,PKNH_1327600,PlasmoDB
28985225,PKNH_1327900,PlasmoDB
28985225,PGAL8A_00104900,PlasmoDB
28985225,PGAL8A_00162000,PlasmoDB
28985225,PGAL8A_00302400,PlasmoDB
28985225,PGAL8A_00302700,PlasmoDB
28985225,PocGH01_02013300,PlasmoDB
28985225,PocGH01_11024000,PlasmoDB
28985225,PocGH01_13029100,PlasmoDB
28985225,PocGH01_13029400,PlasmoDB
28985225,PRCDC_0106800,PlasmoDB
28985225,PRCDC_1354500,PlasmoDB
28985225,PRCDC_1430100,PlasmoDB
28985225,PRCDC_1430400,PlasmoDB
28985225,PmUG01_02015000,PlasmoDB
28985225,PmUG01_11030400,PlasmoDB
28985225,PmUG01_13029000,PlasmoDB
28985225,PmUG01_13029300,PlasmoDB
28985225,PRELSG_0208100,PlasmoDB
28985225,PRELSG_1114900,PlasmoDB
28985225,PRELSG_1320000,PlasmoDB
28985225,PRELSG_1320300,PlasmoDB
28985225,PVP01_0206100,PlasmoDB
28985225,PVP01_1116300,PlasmoDB
28985225,PVP01_1318300,PlasmoDB
28985225,PVP01_1318600,PlasmoDB
28985225,PY17X_0206000,PlasmoDB
28985225,PY17X_1015100,PlasmoDB
28985225,PY17X_1015400,PlasmoDB
29030567,PCHAS_1224100,PlasmoDB
29030567,PF3D7_0807100,PlasmoDB
29030567,PBANKA_1223500,PlasmoDB
29030567,PKNH_0111700,PlasmoDB
29030567,PGAL8A_00109700,PlasmoDB
29030567,PocGH01_01021000,PlasmoDB
29030567,PRCDC_0806700,PlasmoDB
29030567,PmUG01_01024800,PlasmoDB
29030567,PRELSG_0110900,PlasmoDB
29030567,PVP01_0113300,PlasmoDB
29030567,PY17X_1226700,PlasmoDB
29070841,PF3D7_1466400,PlasmoDB
29070841,PKNH_1215100,PlasmoDB
29070841,PGAL8A_00225800,PlasmoDB
29070841,PocGH01_12048400,PlasmoDB
29070841,PRCDC_1465600,PlasmoDB
29070841,PmUG01_12050500,PlasmoDB
29070841,PRELSG_1214400,PlasmoDB
29070841,PVP01_1240400,PlasmoDB
29074774,PCHAS_1015300,PlasmoDB
29074774,PCHAS_1223100,PlasmoDB
29074774,PF3D7_0808200,PlasmoDB
29074774,PF3D7_1430200,PlasmoDB
29074774,PBANKA_1014500,PlasmoDB
29074774,PBANKA_1222500,PlasmoDB
29074774,PKNH_0110500,PlasmoDB
29074774,PKNH_1328500,PlasmoDB
29074774,PGAL8A_00051900,PlasmoDB
29074774,PGAL8A_00301800,PlasmoDB
29074774,PocGH01_01019900,PlasmoDB
29074774,PocGH01_13030000,PlasmoDB
29074774,PRCDC_0807800,PlasmoDB
29074774,PRCDC_1429500,PlasmoDB
29074774,PmUG01_01023700,PlasmoDB
29074774,PmUG01_13029900,PlasmoDB
29074774,PRELSG_0109800,PlasmoDB
29074774,PRELSG_1320900,PlasmoDB
29074774,PVP01_0112200,PlasmoDB
29074774,PVP01_1319200,PlasmoDB
29074774,PY17X_1016000,PlasmoDB
29074774,PY17X_1225700,PlasmoDB
29089429,PCHAS_1212000,PlasmoDB
29089429,PF3D7_1012900,PlasmoDB
29089429,PBANKA_1211300,PlasmoDB
29089429,PKNH_0812700,PlasmoDB
29089429,PGAL8A_00389100,PlasmoDB
29089429,PocGH01_08021300,PlasmoDB
29089429,PRCDC_1012300,PlasmoDB
29089429,PmUG01_08028900,PlasmoDB
29089429,PVP01_0813000,PlasmoDB
29089429,PY17X_1214500,PlasmoDB
29094698,PCHAS_1229000,PlasmoDB
29094698,PF3D7_0801900,PlasmoDB
29094698,PBANKA_1228300,PlasmoDB
29094698,PKNH_0117000,PlasmoDB
29094698,PGAL8A_00078100,PlasmoDB
29094698,PocGH01_01025900,PlasmoDB
29094698,PRCDC_0801500,PlasmoDB
29094698,PmUG01_01030000,PlasmoDB
29094698,PRELSG_0116000,PlasmoDB
29094698,PVP01_0118300,PlasmoDB
29094698,PY17X_1231800,PlasmoDB
29109477,PCHAS_1402700,PlasmoDB
29109477,PF3D7_1302200,PlasmoDB
29109477,PBANKA_1400800,PlasmoDB
29109477,PKNH_1402400,PlasmoDB
29109477,PRCDC_1301200,PlasmoDB
29109477,PVP01_1403100,PlasmoDB
29126146,PCHAS_0105600,PlasmoDB
29126146,PCHAS_0702400,PlasmoDB
29126146,PF3D7_0606200,PlasmoDB
29126146,PF3D7_1147900,PlasmoDB
29126146,PBANKA_0105000,PlasmoDB
29126146,PBANKA_0901200,PlasmoDB
29126146,PKNH_0945800,PlasmoDB
29126146,PKNH_1144000,PlasmoDB
29126146,PGAL8A_00134700,PlasmoDB
29126146,PGAL8A_00375300,PlasmoDB
29126146,PocGH01_09053900,PlasmoDB
29126146,PocGH01_11050400,PlasmoDB
29126146,PRCDC_0604800,PlasmoDB
29126146,PRCDC_1146200,PlasmoDB
29126146,PmUG01_09056800,PlasmoDB
29126146,PmUG01_11056600,PlasmoDB
29126146,PRELSG_1142100,PlasmoDB
29126146,PVP01_0948500,PlasmoDB
29126146,PVP01_1142700,PlasmoDB
29126146,PY17X_0106500,PlasmoDB
29126146,PY17X_0902600,PlasmoDB
29126146,TGME49_248170,ToxoDB
29126146,TGME49_266810,ToxoDB
29126146,TGME49_309100,ToxoDB
29126146,TGME49_318180,ToxoDB
29138437,PBANKA_0204600,PlasmoDB
29141210,PCHAS_1036400,PlasmoDB
29141210,PF3D7_1406600,PlasmoDB
29141210,PBANKA_1035600,PlasmoDB
29141210,PKNH_1351500,PlasmoDB
29141210,PGAL8A_00278500,PlasmoDB
29141210,PocGH01_13053000,PlasmoDB
29141210,PRCDC_1405900,PlasmoDB
29141210,PmUG01_13051600,PlasmoDB
29141210,PRELSG_1344200,PlasmoDB
29141210,PVP01_1342100,PlasmoDB
29141210,PY17X_1038000,PlasmoDB
29150592,Afu4g04760,FungiDB
29156781,TGME49_210730,ToxoDB
29156781,TGME49_257990,ToxoDB
29156781,TGME49_268650,ToxoDB
29180989,TGME49_216140,ToxoDB
29202046,TGME49_285980,ToxoDB
29202046,TGME49_318580,ToxoDB
29202176,PCHAS_1101700,PlasmoDB
29202176,PF3D7_0502200,PlasmoDB
29202176,PF3D7_0606200,PlasmoDB
29202176,PF3D7_1147900,PlasmoDB
29202176,PBANKA_1102000,PlasmoDB
29202176,PKNH_1031700,PlasmoDB
29202176,PGAL8A_00023400,PlasmoDB
29202176,PocGH01_10040300,PlasmoDB
29202176,PRCDC_0501500,PlasmoDB
29202176,PmUG01_06024100,PlasmoDB
29202176,PRELSG_1030300,PlasmoDB
29202176,PVP01_1032800,PlasmoDB
29202176,PY17X_1103100,PlasmoDB
29212709,AN11188,FungiDB
29212709,AN11189,FungiDB
29212709,AN11196,FungiDB
29212709,AN11197,FungiDB
29212709,AN9177,FungiDB
29212709,AN9178,FungiDB
29233900,PCHAS_1316500,PlasmoDB
29233900,PCHAS_1417500,PlasmoDB
29233900,PF3D7_1317200,PlasmoDB
29233900,PF3D7_1449500,PlasmoDB
29233900,PBANKA_1313200,PlasmoDB
29233900,PBANKA_1415700,PlasmoDB
29233900,PKNH_1232600,PlasmoDB
29233900,PKNH_1417900,PlasmoDB
29233900,PGAL8A_00208700,PlasmoDB
29233900,PGAL8A_00513500,PlasmoDB
29233900,PocGH01_12065400,PlasmoDB
29233900,PocGH01_14025300,PlasmoDB
29233900,PRCDC_1316200,PlasmoDB
29233900,PRCDC_1448800,PlasmoDB
29233900,PmUG01_12067500,PlasmoDB
29233900,PmUG01_14033900,PlasmoDB
29233900,PRELSG_1231500,PlasmoDB
29233900,PRELSG_1415100,PlasmoDB
29233900,PVP01_1257500,PlasmoDB
29233900,PVP01_1418100,PlasmoDB
29233900,PY17X_0907300,PlasmoDB
29233900,PY17X_1003200,PlasmoDB
29233900,PY17X_1017000,PlasmoDB
29233900,PY17X_1123200,PlasmoDB
29233900,PY17X_1235000,PlasmoDB
29233900,PY17X_1317000,PlasmoDB
29233900,PY17X_1369400,PlasmoDB
29233900,PY17X_1417400,PlasmoDB
29233900,PY17X_1440000,PlasmoDB
29244879,TGME49_262920,ToxoDB
29263399,TGME49_253370,ToxoDB
29269729,PCHAS_0622300,PlasmoDB
29269729,PF3D7_0723100,PlasmoDB
29269729,PBANKA_0620600,PlasmoDB
29269729,PKNH_0318500,PlasmoDB
29269729,PGAL8A_00183600,PlasmoDB
29269729,PocGH01_03026600,PlasmoDB
29269729,PRCDC_0720300,PlasmoDB
29269729,PmUG01_03029500,PlasmoDB
29269729,PRELSG_0200300,PlasmoDB
29269729,PVP01_0318800,PlasmoDB
29269729,PY17X_0623300,PlasmoDB
29269729,TGME49_225020,ToxoDB
29269729,TGME49_234250,ToxoDB
29269729,TGME49_266630,ToxoDB
29316140,PCHAS_1451300,PlasmoDB
29316140,PF3D7_1234400,PlasmoDB
29316140,PBANKA_1449000,PlasmoDB
29316140,PKNH_1453800,PlasmoDB
29316140,PGAL8A_00456000,PlasmoDB
29316140,PocGH01_14060000,PlasmoDB
29316140,PRCDC_1233600,PlasmoDB
29316140,PmUG01_14068600,PlasmoDB
29316140,PRELSG_1450400,PlasmoDB
29316140,PVP01_1452500,PlasmoDB
29316140,PY17X_1451500,PlasmoDB
29325573,PmUG01_12018200,PlasmoDB
29325573,PmUG01_09042600,PlasmoDB
29338542,CNAG_01319,FungiDB
29338542,CNAG_06352,FungiDB
29357375,TGME49_237230,ToxoDB
29357375,TGME49_270700,ToxoDB
29359180,PCHAS_0825100,PlasmoDB
29359180,PCHAS_1441200,PlasmoDB
29359180,PF3D7_0923900,PlasmoDB
29359180,PF3D7_1224300,PlasmoDB
29359180,PBANKA_0824800,PlasmoDB
29359180,PBANKA_1439200,PlasmoDB
29359180,PKNH_0721900,PlasmoDB
29359180,PKNH_1443600,PlasmoDB
29359180,PGAL8A_00125400,PlasmoDB
29359180,PGAL8A_00436800,PlasmoDB
29359180,PocGH01_07031300,PlasmoDB
29359180,PocGH01_14050000,PlasmoDB
29359180,PRCDC_0921900,PlasmoDB
29359180,PRCDC_1223600,PlasmoDB
29359180,PmUG01_07035400,PlasmoDB
29359180,PmUG01_14058600,PlasmoDB
29359180,PRELSG_0721500,PlasmoDB
29359180,PRELSG_1439900,PlasmoDB
29359180,PVP01_0722400,PlasmoDB
29359180,PVP01_1442500,PlasmoDB
29359180,PY17X_0828100,PlasmoDB
29359180,PY17X_1441700,PlasmoDB
29410428,PCHAS_1127800,PlasmoDB
29410428,PF3D7_0629500,PlasmoDB
29410428,PBANKA_1128300,PlasmoDB
29410428,PKNH_1120000,PlasmoDB
29410428,PGAL8A_00158000,PlasmoDB
29410428,PocGH01_11027800,PlasmoDB
29410428,PRCDC_0627900,PlasmoDB
29410428,PmUG01_11034100,PlasmoDB
29410428,PRELSG_1118800,PlasmoDB
29410428,PVP01_1120000,PlasmoDB
29410428,PY17X_1129800,PlasmoDB
29420579,NCU02193,FungiDB
29435408,PVP01_1306600,PlasmoDB
29470517,PCHAS_1024800,PlasmoDB
29470517,PF3D7_1419200,PlasmoDB
29470517,PBANKA_1024000,PlasmoDB
29470517,PKNH_1338800,PlasmoDB
29470517,PGAL8A_00291000,PlasmoDB
29470517,PocGH01_13040600,PlasmoDB
29470517,PRCDC_1418500,PlasmoDB
29470517,PmUG01_13039700,PlasmoDB
29470517,PRELSG_1331800,PlasmoDB
29470517,PVP01_1329700,PlasmoDB
29470517,PY17X_1025900,PlasmoDB
29470517,TGME49_310770,ToxoDB
29483266,PCHAS_0511100,PlasmoDB
29483266,PCHAS_1326900,PlasmoDB
29483266,PF3D7_1026900,PlasmoDB
29483266,PF3D7_1460000,PlasmoDB
29483266,PBANKA_0511000,PlasmoDB
29483266,PBANKA_1323600,PlasmoDB
29483266,PBANKA_1332800,PlasmoDB
29483266,PKNH_0611300,PlasmoDB
29483266,PGAL8A_00219300,PlasmoDB
29483266,PGAL8A_00486100,PlasmoDB
29483266,PocGH01_06019900,PlasmoDB
29483266,PRCDC_1026200,PlasmoDB
29483266,PRCDC_1459300,PlasmoDB
29483266,PmUG01_10038100,PlasmoDB
29483266,PRELSG_0610500,PlasmoDB
29483266,PRELSG_1220900,PlasmoDB
29483266,PVP01_0612000,PlasmoDB
29483266,PY17X_0512100,PlasmoDB
29483266,PY17X_1327400,PlasmoDB
29503181,PCHAS_1438100,PlasmoDB
29503181,PBANKA_1436100,PlasmoDB
29503181,PKNH_1440000,PlasmoDB
29503181,PVP01_1439200,PlasmoDB
29503181,PY17X_1438500,PlasmoDB
29507322,PCHAS_1127100,PlasmoDB
29507322,PF3D7_0629000,PlasmoDB
29507322,PBANKA_1127600,PlasmoDB
29507322,PKNH_1120800,PlasmoDB
29507322,PGAL8A_00157500,PlasmoDB
29507322,PocGH01_11028300,PlasmoDB
29507322,PRCDC_0627400,PlasmoDB
29507322,PmUG01_11034600,PlasmoDB
29507322,PRELSG_1119300,PlasmoDB
29507322,PVP01_1120500,PlasmoDB
29507322,PY17X_1129100,PlasmoDB
29509772,PCHAS_1003300,PlasmoDB
29509772,PF3D7_0404700,PlasmoDB
29509772,PBANKA_1002400,PlasmoDB
29509772,PKNH_0302800,PlasmoDB
29509772,PGAL8A_00055400,PlasmoDB
29509772,PocGH01_03012200,PlasmoDB
29509772,PRCDC_0402300,PlasmoDB
29509772,PmUG01_03014800,PlasmoDB
29509772,PRELSG_0302000,PlasmoDB
29509772,PVP01_0304100,PlasmoDB
29509772,PY17X_1003800,PlasmoDB
29540177,PKNH_0728800,PlasmoDB
29609625,PF3D7_0320400,PlasmoDB
29618731,PCHAS_1101200,PlasmoDB
29618731,PF3D7_0501700,PlasmoDB
29618731,PBANKA_1101500,PlasmoDB
29618731,PKNH_1032200,PlasmoDB
29618731,PGAL8A_00022900,PlasmoDB
29618731,PocGH01_10040800,PlasmoDB
29618731,PRCDC_0501000,PlasmoDB
29618731,PmUG01_06024600,PlasmoDB
29618731,PRELSG_1030800,PlasmoDB
29618731,PVP01_1033300,PlasmoDB
29618731,PY17X_1102600,PlasmoDB
29636493,PVP01_0531900,PlasmoDB
29636493,PKNH_0515300,PlasmoDB
29664138,PCHAS_0619200,PlasmoDB
29664138,PCHAS_1008700,PlasmoDB
29664138,PCHAS_1017600,PlasmoDB
29664138,PCHAS_1139900,PlasmoDB
29664138,PCHAS_1358100,PlasmoDB
29664138,PCHAS_1407400,PlasmoDB
29664138,PF3D7_0410400,PlasmoDB
29664138,PF3D7_0720000,PlasmoDB
29664138,PF3D7_1307000,PlasmoDB
29664138,PF3D7_1340100,PlasmoDB
29664138,PF3D7_1364500,PlasmoDB
29664138,PF3D7_1427800,PlasmoDB
29664138,PBANKA_0617500,PlasmoDB
29664138,PBANKA_1007800,PlasmoDB
29664138,PBANKA_1016800,PlasmoDB
29664138,PBANKA_1140400,PlasmoDB
29664138,PBANKA_1353500,PlasmoDB
29664138,PBANKA_1405500,PlasmoDB
29664138,PKNH_0308500,PlasmoDB
29664138,PKNH_0315400,PlasmoDB
29664138,PKNH_1106800,PlasmoDB
29664138,PKNH_1261300,PlasmoDB
29664138,PKNH_1330900,PlasmoDB
29664138,PKNH_1407300,PlasmoDB
29664138,PGAL8A_00061000,PlasmoDB
29664138,PGAL8A_00083200,PlasmoDB
29664138,PGAL8A_00171000,PlasmoDB
29664138,PGAL8A_00251100,PlasmoDB
29664138,PGAL8A_00299300,PlasmoDB
29664138,PGAL8A_00503100,PlasmoDB
29664138,PocGH01_03017800,PlasmoDB
29664138,PocGH01_03023800,PlasmoDB
29664138,PocGH01_11016100,PlasmoDB
29664138,PocGH01_12023000,PlasmoDB
29664138,PocGH01_13032300,PlasmoDB
29664138,PocGH01_14015100,PlasmoDB
29664138,PRCDC_0407800,PlasmoDB
29664138,PRCDC_0717200,PlasmoDB
29664138,PRCDC_1306000,PlasmoDB
29664138,PRCDC_1339100,PlasmoDB
29664138,PRCDC_1363400,PlasmoDB
29664138,PRCDC_1427100,PlasmoDB
29664138,PmUG01_03020400,PlasmoDB
29664138,PmUG01_03026400,PlasmoDB
29664138,PmUG01_11021700,PlasmoDB
29664138,PmUG01_12024800,PlasmoDB
29664138,PmUG01_13032300,PlasmoDB
29664138,PmUG01_14023700,PlasmoDB
29664138,PRELSG_0203400,PlasmoDB
29664138,PRELSG_0307600,PlasmoDB
29664138,PRELSG_1106000,PlasmoDB
29664138,PRELSG_1257800,PlasmoDB
29664138,PRELSG_1323300,PlasmoDB
29664138,PRELSG_1404800,PlasmoDB
29664138,PVP01_0309700,PlasmoDB
29664138,PVP01_0315700,PlasmoDB
29664138,PVP01_1107500,PlasmoDB
29664138,PVP01_1214700,PlasmoDB
29664138,PVP01_1321500,PlasmoDB
29664138,PVP01_1407900,PlasmoDB
29664138,PY17X_0620200,PlasmoDB
29664138,PY17X_1009400,PlasmoDB
29664138,PY17X_1018300,PlasmoDB
29664138,PY17X_1141800,PlasmoDB
29664138,PY17X_1358900,PlasmoDB
29664138,PY17X_1407200,PlasmoDB
29844112,Afu4g01370,FungiDB
29844112,Afu4g01420,FungiDB
29844112,Afu5g02620,FungiDB
29844112,Afu5g02640,FungiDB
29844112,Afu5g02655,FungiDB
29844112,Afu5g02660,FungiDB
29844112,Afu5g02670,FungiDB
29864141,CNAG_06695,FungiDB
29976642,CNAG_03781,FungiDB
29985421,PCHAS_0819200,PlasmoDB
29985421,PF3D7_0917900,PlasmoDB
29985421,PBANKA_0818900,PlasmoDB
29985421,PKNH_0715900,PlasmoDB
29985421,PGAL8A_00053400,PlasmoDB
29985421,PocGH01_07025300,PlasmoDB
29985421,PRCDC_0915900,PlasmoDB
29985421,PmUG01_07029400,PlasmoDB
29985421,PRELSG_0715400,PlasmoDB
29985421,PVP01_0716300,PlasmoDB
29985421,PY17X_0822200,PlasmoDB
30005062,TGME49_284540,ToxoDB
30023525,PVP01_0114800,PlasmoDB
30026605,PF3D7_1362200,PlasmoDB
30036991,TGME49_312930,ToxoDB
30044771,Afu6g11110,FungiDB
30044771,AN0585,FungiDB
30050042,PCHAS_0108200,PlasmoDB
30050042,PCHAS_0417200,PlasmoDB
30050042,PCHAS_0418800,PlasmoDB
30050042,PCHAS_0916000,PlasmoDB
30050042,PCHAS_1139600,PlasmoDB
30050042,PCHAS_1313600,PlasmoDB
30050042,PCHAS_1447600,PlasmoDB
30050042,PF3D7_0609000,PlasmoDB
30050042,PF3D7_0903500,PlasmoDB
30050042,PF3D7_0905100,PlasmoDB
30050042,PF3D7_1119900,PlasmoDB
30050042,PF3D7_1364200,PlasmoDB
30050042,PF3D7_1446500,PlasmoDB
30050042,PBANKA_0107600,PlasmoDB
30050042,PBANKA_0416300,PlasmoDB
30050042,PBANKA_0417900,PlasmoDB
30050042,PBANKA_0928300,PlasmoDB
30050042,PBANKA_1140100,PlasmoDB
30050042,PBANKA_1310200,PlasmoDB
30050042,PBANKA_1445400,PlasmoDB
30050042,PKNH_0701200,PlasmoDB
30050042,PKNH_0702800,PlasmoDB
30050042,PKNH_0917600,PlasmoDB
30050042,PKNH_1107100,PlasmoDB
30050042,PKNH_1141200,PlasmoDB
30050042,PKNH_1235700,PlasmoDB
30050042,PGAL8A_00137600,PlasmoDB
30050042,PGAL8A_00170700,PlasmoDB
30050042,PGAL8A_00205700,PlasmoDB
30050042,PGAL8A_00346500,PlasmoDB
30050042,PGAL8A_00416000,PlasmoDB
30050042,PGAL8A_00417600,PlasmoDB
30050042,PocGH01_07010900,PlasmoDB
30050042,PocGH01_07012500,PlasmoDB
30050042,PocGH01_09026100,PlasmoDB
30050042,PocGH01_11016400,PlasmoDB
30050042,PocGH01_11047600,PlasmoDB
30050042,PocGH01_12068300,PlasmoDB
30050042,PRCDC_0607700,PlasmoDB
30050042,PRCDC_0901600,PlasmoDB
30050042,PRCDC_0903200,PlasmoDB
30050042,PRCDC_1118300,PlasmoDB
30050042,PRCDC_1363100,PlasmoDB
30050042,PRCDC_1445800,PlasmoDB
30050042,PmUG01_07015000,PlasmoDB
30050042,PmUG01_07016600,PlasmoDB
30050042,PmUG01_09029100,PlasmoDB
30050042,PmUG01_11022000,PlasmoDB
30050042,PmUG01_11053800,PlasmoDB
30050042,PmUG01_12070500,PlasmoDB
30050042,PRELSG_0700700,PlasmoDB
30050042,PRELSG_0702300,PlasmoDB
30050042,PRELSG_0916700,PlasmoDB
30050042,PRELSG_1106300,PlasmoDB
30050042,PRELSG_1139200,PlasmoDB
30050042,PRELSG_1234500,PlasmoDB
30050042,PVP01_0701900,PlasmoDB
30050042,PVP01_0703500,PlasmoDB
30050042,PVP01_0920500,PlasmoDB
30050042,PVP01_1107800,PlasmoDB
30050042,PVP01_1139900,PlasmoDB
30050042,PVP01_1260500,PlasmoDB
30050042,PY17X_0109200,PlasmoDB
30050042,PY17X_0419100,PlasmoDB
30050042,PY17X_0420700,PlasmoDB
30050042,PY17X_0930300,PlasmoDB
30050042,PY17X_1141500,PlasmoDB
30050042,PY17X_1314100,PlasmoDB
30050042,PY17X_1447900,PlasmoDB
30051161,TGME49_232500,ToxoDB
30102371,PCHAS_0516900,PlasmoDB
30102371,PF3D7_1033000,PlasmoDB
30102371,PF3D7_MIT01500,PlasmoDB
30102371,PF3D7_MIT02200,PlasmoDB
30102371,PF3D7_MIT02900,PlasmoDB
30102371,PBANKA_0208100,PlasmoDB
30102371,PBANKA_0513800,PlasmoDB
30102371,PBANKA_0516800,PlasmoDB
30102371,PBANKA_0816300,PlasmoDB
30102371,PBANKA_1436700,PlasmoDB
30102371,PBANKA_MIT01200,PlasmoDB
30102371,PKNH_0617800,PlasmoDB
30102371,PGAL8A_00492400,PlasmoDB
30102371,PocGH01_06026100,PlasmoDB
30102371,PRCDC_1032300,PlasmoDB
30102371,PmUG01_10044200,PlasmoDB
30102371,PRELSG_0616700,PlasmoDB
30102371,PVP01_0618100,PlasmoDB
30102371,PY17X_0517900,PlasmoDB
30102727,PCHAS_0720500,PlasmoDB
30102727,PBANKA_0711400,PlasmoDB
30158461,TGME49_231870,ToxoDB
30161237,PCHAS_1124000,PlasmoDB
30161237,PCHAS_1305600,PlasmoDB
30161237,PF3D7_0109200,PlasmoDB
30161237,PF3D7_0625600,PlasmoDB
30161237,PF3D7_1438500,PlasmoDB
30161237,PBANKA_1124500,PlasmoDB
30161237,PBANKA_1302400,PlasmoDB
30161237,PKNH_1124200,PlasmoDB
30161237,PKNH_1243900,PlasmoDB
30161237,PGAL8A_00154100,PlasmoDB
30161237,PGAL8A_00197700,PlasmoDB
30161237,PocGH01_11031700,PlasmoDB
30161237,PocGH01_12076300,PlasmoDB
30161237,PRCDC_0624000,PlasmoDB
30161237,PRCDC_1437800,PlasmoDB
30161237,PmUG01_11038000,PlasmoDB
30161237,PmUG01_12078500,PlasmoDB
30161237,PRELSG_1122700,PlasmoDB
30161237,PRELSG_1242500,PlasmoDB
30161237,PVP01_1123900,PlasmoDB
30161237,PVP01_1268500,PlasmoDB
30161237,PY17X_1125900,PlasmoDB
30161237,PY17X_1306200,PlasmoDB
30204084,PF3D7_1022900,PlasmoDB
30204084,TGME49_209260,ToxoDB
30204084,TGME49_254030,ToxoDB
30204084,TGME49_262640,ToxoDB
30204084,TGME49_264040,ToxoDB
30204085,PCHAS_0921200,PlasmoDB
30204085,PF3D7_1125100,PlasmoDB
30204085,PBANKA_0923200,PlasmoDB
30204085,PKNH_0923000,PlasmoDB
30204085,PGAL8A_00351800,PlasmoDB
30204085,PocGH01_09031400,PlasmoDB
30204085,PRCDC_1123600,PlasmoDB
30204085,PmUG01_09034400,PlasmoDB
30204085,PRELSG_0922100,PlasmoDB
30204085,PVP01_0925800,PlasmoDB
30204085,PY17X_0925200,PlasmoDB
30204085,TGME49_231410,ToxoDB
30204085,TGME49_268830,ToxoDB
30208022,TGME49_242070,ToxoDB
30212465,PF3D7_0813700,PlasmoDB
30232409,PCHAS_0827000,PlasmoDB
30232409,PCHAS_1353800,PlasmoDB
30232409,PCHAS_1355100,PlasmoDB
30232409,PF3D7_0925900,PlasmoDB
30232409,PF3D7_1336700,PlasmoDB
30232409,PBANKA_0826700,PlasmoDB
30232409,PBANKA_1349200,PlasmoDB
30232409,PBANKA_1350500,PlasmoDB
30232409,PBANKA_1441700,PlasmoDB
30232409,PKNH_0723800,PlasmoDB
30232409,PKNH_1264600,PlasmoDB
30232409,PGAL8A_00247600,PlasmoDB
30232409,PocGH01_12026300,PlasmoDB
30232409,PRCDC_0923900,PlasmoDB
30232409,PRCDC_1335700,PlasmoDB
30232409,PmUG01_12028100,PlasmoDB
30232409,PRELSG_1261300,PlasmoDB
